url,Response_time_ms,Load_time_ms,DOM_Content_Loaded_Time_ms,First_byte_TTFB_ms,Total_links,No_of_requests,Byte_in_bytes,Page_size_MB,Broken_link_count,Start_render_time_ms,Document_complete_time_ms,Largest_contentful_paint_LCP_ms,Cumulative_Layout_Shift_CLS,First_Contentful_Paint_FCP_ms,Time_to_interactive_TTI_ms,Speed_Index_ms,Interaction_to_Next_Paint_INP_ms,Design_optimization_score,JavaScript_Execution_Time_ms,Main_Thread_Work_CPU_ms,CSS_Blocking_Time_ms
https://tatacommunications.com,474.0,5707.0,2798.0,35.0,358.0,150.0,2017553.0,1.914,99.0,13934.767,5707.0,23698.311500000003,0.007171766794376087,13934.767,35905.723130854036,14222.591450275619,,25.0,38591.236000004246,12960.255108314508,3913.0
https://corning.com,,,,,,,,,,,,,,,,,,,,,
https://intuit.com,236.0,352.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,4903.8015000000005,352.0,16165.569760000002,0.0,4903.8015000000005,30147.01105000001,13258.372111250472,,26.0,40223.53200000054,14653.959500000003,483.0
https://cencosud.com,916.0,3800.0,3145.0,592.0,198.0,152.0,8042233.0,7.629,,2803.658999999999,3800.0,25543.030749999994,0.0,2803.658999999999,27595.518174999994,4363.022285774714,,45.0,7561.767999999939,1131.406,720.0
https://alcoa.com,526.0,1910.0,1272.0,522.0,55.0,50.0,3232220.0,3.073,48.0,5508.627999999999,1910.0,14110.8295,0.017929248563105966,5508.627999999999,15478.429450000001,6321.263679900154,,32.0,10607.444,2096.937499999998,2645.0
https://irs.gov,105.0,2206.0,1375.0,23.0,233.0,55.0,1180474.0,1.114,0.0,5223.837500000001,2206.0,12057.321499999998,0.0,5223.837500000001,12212.434449999999,6863.885633583079,,33.0,5850.344000000009,1524.0019999999995,1546.0
https://dsm.com,211.0,3480.0,1652.0,58.0,300.0,70.0,1441740.0,1.364,3.0,4597.3225,3480.0,10818.1077,0.0,4597.3225,17367.554985000002,6827.748960006605,,30.0,17549.527999999933,7026.329650000005,649.0
https://dickssportinggoods.com,145.0,392.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,6458.581499999999,392.0,16551.381499999996,0.03982112090284042,6458.581499999999,89948.51467500004,21680.221470988177,,25.0,120077.32000000459,63388.18150000002,2223.0
https://ohsu.edu,72.0,1575.0,607.0,15.0,154.0,46.0,2751904.0,2.62,2.0,5597.380999999999,1575.0,25156.1495,0.0014202468266737104,5597.380999999999,25344.7745,7780.831082216773,,28.0,11747.819999999952,5388.86325,978.0
https://vanderbilthealth.com,979.0,2539.0,2134.0,875.0,155.0,43.0,568562.0,0.536,13.0,4092.2725,2539.0,12036.504500000006,0.0,4092.2725,15398.855200000002,5481.618876522152,,33.0,16086.495999999974,6697.000000000001,1666.0
https://capita.co.uk,,,,,,,,,,,,,,,,,,,,,
https://ulta.com,203.0,5636.0,2811.0,60.0,139.0,346.0,1794767.0,1.64,53.0,10056.225000000002,5636.0,14757.596500000003,0.2935923218258778,10056.225000000002,50252.33403,20972.474576562912,,10.0,77512.82800000368,33346.97069999999,1152.0
https://broadcom.com,94.0,1918.0,660.0,50.0,53.0,70.0,919441.0,0.862,0.0,3277.8190000000004,1918.0,9803.443,0.0005629993486193133,3277.8190000000004,12716.98605,5764.357986347983,,35.0,12529.4199999999,3227.8450000000003,320.0
https://cms.k12.nc.us,,,,,,,,,,,,,,,,,,,,,
https://peakth.com,,,,,,,,,,,,,,,,,,,,,
https://natixis.com,,,,,,,,,,,,,,,,,,,,,
https://vt.edu,110.0,231.0,230.0,14.0,0.0,1.0,1219.0,0.001,6.0,4136.095,231.0,6963.955,0.02973857146969936,4136.095,38310.11917500001,8371.735732685189,,31.0,43272.900000004556,13191.473750000001,1607.0
https://sanofipasteur.com,,,,,,,,,,,,,,,,,,,,,
https://ramboll.com,627.0,6156.0,1995.0,376.0,110.0,82.0,3639196.0,3.452,0.0,2916.193,6156.0,29007.429000000004,0.0,2916.193,33910.659750000006,10167.347757898933,,31.0,31166.184000000005,14010.546999999999,494.0
https://wustl.edu,108.0,1414.0,1210.0,12.0,243.0,73.0,5062570.0,4.81,2.0,4039.3134999999993,1414.0,24896.308000000005,0.0,4039.3134999999993,25732.206700000006,8302.960706918735,,35.0,5701.191999999974,1218.6435000000004,1510.0
https://amd.com,144.0,323.0,321.0,0.0,0.0,0.0,0.0,0.0,98.0,7196.3575,323.0,12944.942749999997,0.03991856247111817,7196.3575,31302.011625000003,12145.99378870059,,25.0,31860.632000000398,12338.228000000001,3022.0
https://cam.ac.uk,62.0,1046.0,617.0,16.0,79.0,58.0,1317669.0,1.242,6.0,3922.2175,1046.0,11659.298999999999,0.0,3922.2175,11756.309050000002,5977.832765374969,,39.0,4337.283999999978,1083.0,1891.0
https://covance.com,,,,,,,,,,,,,,,,,,,,,
https://memorialhermann.org,495.0,4228.0,1086.0,81.0,159.0,65.0,3105962.0,2.951,3.0,8408.79776,4228.0,19828.55657,0.0,8408.79776,23667.468187,8923.765207491144,,27.0,14721.292000000016,4977.527649999993,2271.0
https://ae.com,197.0,16224.0,5615.0,33.0,307.0,165.0,2790828.0,3.672,100.0,8504.438702819825,16224.0,16102.8485,0.012455238137918864,8504.438702819825,72342.01049999997,15774.216276329436,,25.0,88743.70400000279,49092.90639859006,829.0
https://citibanamex.com,194.0,1820.0,1787.0,77.0,180.0,124.0,3000544.0,2.832,1.0,4352.7092,1820.0,10110.93605,0.005573644065925313,4352.7092,21767.991374999998,15691.511257367249,,27.0,30512.291999999637,11427.88169999999,1894.0
https://itworks.com,229.0,1841.0,1139.0,163.0,139.0,239.0,2207980.0,2.075,0.0,7671.48479,1841.0,33480.11971999999,0.6689789684131323,7671.48479,37575.75100949999,20947.21080489194,,2.0,41685.88800000163,11787.999999999995,0.0
