url,Broken_link_count,Start_render_time_ms,Document_complete_time_ms,Response_time_ms,Load_time_ms,DOM_Content_Loaded_Time_ms,First_byte_TTFB_ms,Total_links,No_of_requests,Byte_in_bytes,Page_size_MB,Largest_contentful_paint_LCP_ms,Cumulative_Layout_Shift_CLS,First_Contentful_Paint_FCP_ms,Time_to_interactive_TTI_ms,Speed_Index_ms,Interaction_to_Next_Paint_INP_ms,Design_optimization_score,JavaScript_Execution_Time_ms,Main_Thread_Work_CPU_ms,CSS_Blocking_Time_ms
https://ritzcarlton.com,21.0,,6506.0,408.0,6506.0,3175.0,116.0,649.0,174.0,958858.0,0.908,,,,,,,,,,
https://vestas.com,11.0,4813.46606,13881.0,745.0,13881.0,8396.0,730.0,335.0,88.0,633466.0,0.597,25185.539059999996,0.2451287205867258,4813.46606,48570.656,25481.892805647214,,14.0,68445.78799999991,35745.53994,1684.0
https://roberthalf.com,3.0,5678.4845000000005,921.0,122.0,921.0,746.0,115.0,109.0,148.0,160949.0,0.148,15438.579000000009,0.3483932267209148,5678.4845000000005,28034.84038500001,12484.457074865943,,9.0,47293.304000000695,11510.500000000013,0.0
https://indusind.com,80.0,6015.529000000001,9913.0,1640.0,9913.0,6672.0,498.0,1051.0,150.0,2627837.0,2.471,12926.491999999997,0.0627061859436897,6015.529000000001,31737.720274999992,13903.88615086572,,25.0,39228.3440000007,12316.777749999987,1186.0
https://nyulangone.org,3.0,19132.146999999997,3283.0,660.0,3283.0,2705.0,81.0,214.0,78.0,6221286.0,5.919,36822.082999999984,0.0,19132.146999999997,37629.97779999998,19132.146999999997,,29.0,5646.5359999999655,1627.4999999999927,8644.0
https://foreverliving.com,0.0,6179.5960000000005,3981.0,281.0,3981.0,1224.0,155.0,234.0,98.0,297587.0,0.314,20867.826499999996,0.00026676922733351516,6179.5960000000005,22450.063400000003,16002.344944137196,,25.0,27118.52399999998,9372.664,171.0
https://mercy.net,6.0,8806.136999999999,6488.0,169.0,6488.0,5241.0,58.0,109.0,72.0,2337761.0,2.212,18075.241,0.0,8806.136999999999,18482.442300000002,8819.172148419715,,27.0,10338.2999999999,3116.5,3585.0
https://sogeti.com,2.0,4082.6618600000006,3470.0,536.0,3470.0,1942.0,476.0,185.0,113.0,3255941.0,3.082,13480.219820000002,0.0,4082.6618600000006,25936.475518999985,10453.056705647792,,28.0,14841.700000000019,3849.9999999999973,2109.0
https://carlsonwagonlit.com,,,,,,,,,,,,,,,,,,,,,
https://arizona.edu,4.0,6119.255999999999,1181.0,138.0,1181.0,898.0,28.0,138.0,54.0,1923259.0,1.826,11848.029,0.0,6119.255999999999,16127.086200000002,6435.092237762459,,29.0,13751.067999999912,5912.071499999996,2644.0
https://usf.edu,2.0,4630.021999999999,3303.0,498.0,3303.0,1340.0,67.0,132.0,45.0,1928807.0,1.832,7912.672999999999,0.0031538181323937362,4630.021999999999,17828.127800000002,4630.021999999999,,37.0,5612.595999999954,1742.9999999999982,2108.0
https://colostate.edu,,,,,,,,,,,,,,,,,,,,,
https://unimelb.edu.au,0.0,6052.506500000001,575.0,40.0,575.0,416.0,29.0,1.0,6.0,73535.0,0.069,10583.268000000002,0.0030160319044163293,6052.506500000001,19350.9111,6333.607024737783,,29.0,15553.315999999922,6414.999999999998,2341.0
https://cox.com,0.0,5767.29452,514.0,120.0,514.0,281.0,34.0,0.0,4.0,105271.0,0.099,11951.191640000001,1.1719356472260893,5767.29452,12089.140708,7692.518539628212,,4.0,12110.007999999825,3201.267419999999,2665.0
https://youngliving.com,2.0,5450.382179999999,2638.0,139.0,2638.0,1352.0,85.0,97.0,134.0,1419560.0,1.329,12906.3501,0.033088794367286796,5450.382179999999,19503.295404000004,6913.286274048671,,29.0,13128.80799999985,4682.0000000000055,2528.0
https://royalcaribbean.com,100.0,,1829.0,417.0,1829.0,601.0,229.0,0.0,11.0,2744.0,0.002,,,,,,,,,,
